,mentions,log2_mentions,avg_tfidf
act_wooden,0,-inf,
joe_don,0,-inf,
fragment,36,5.169925001442312,0.10626414291156354
wisecrack,36,5.169925001442312,0.12392295397647832
luke_wilson,42,5.392317422778761,0.14785931252583465
adventurous,51,5.672425341971495,0.1306148320153423
passive,40,5.321928094887363,0.08669012014973332
warfare,47,5.554588851677638,0.09154729688237727
october,46,5.523561956057013,0.1035406288486146
rapper,24,4.584962500721156,0.13989885790734324
denver,56,5.807354922057604,0.2485386001509844
innovation,49,5.614709844115208,0.11894981052356876
action_sequences,41,5.357552004618084,0.1215477946264522
incarnation,41,5.357552004618084,0.11013129330621567
stem,40,5.321928094887363,0.10774712199668879
prime_example,30,4.906890595608519,0.11560385042207423
mac,29,4.857980995127572,0.1616510910695211
kerr,44,5.459431618637297,0.2303124907206417
su,53,5.727920454563199,0.27879618571200926
nominee,44,5.459431618637297,0.14050076092051245
executive_producer,24,4.584962500721156,0.10392731809188212
hayworth,56,5.807354922057604,0.24704406987285554
continuous,39,5.285402218862249,0.09880146055728134
popping,39,5.285402218862249,0.12041649338650307
lightly,46,5.523561956057013,0.11456961116241493
travolta,34,5.087462841250339,0.22770939199714782
william_hurt,45,5.491853096329675,0.15142448700899888
raunchy,47,5.554588851677638,0.1289105216054956
patrick_swayze,42,5.392317422778761,0.19450059973908213
psychiatric,35,5.129283016944966,0.14103697319252556
marvin,46,5.523561956057013,0.25041659353972967
weed,27,4.754887502163468,0.13405948525174985
capability,39,5.285402218862249,0.13682817331382469
perversion,33,5.044394119358453,0.12858473101014575
plead,38,5.247927513443585,0.11326301862269941
open_minded,40,5.321928094887363,0.16430942527187153
constraint,37,5.20945336562895,0.10673708659868375
veer,36,5.169925001442312,0.11333968612580739
allude,43,5.426264754702098,0.11060357089252815
mel_brooks,47,5.554588851677638,0.21119469947890954
robert_altman,40,5.321928094887363,0.12304648332782678
crippled,50,5.643856189774724,0.10504137151239525
ongoing,43,5.426264754702098,0.1263277069731162
connecticut,63,5.977279923499917,0.17458495183837722
don_t,30,4.906890595608519,0.2660399930908036
revival,40,5.321928094887363,0.14442160187157102
shaggy,27,4.754887502163468,0.2411882574845706
bomber,44,5.459431618637297,0.14984220716602895
lowe,36,5.169925001442312,0.21265721374412921
groom,40,5.321928094887363,0.11954939544472883
hater,39,5.285402218862249,0.11462186071692738
beam,37,5.20945336562895,0.12103734759093751
misty,36,5.169925001442312,0.14524884959107254
smirk,17,4.087462841250339,0.11093266462363892
ski,11,3.4594316186372973,0.11046224655336433
raptor,9,3.169925001442312,0.6065680578498157
revel,39,5.285402218862249,0.11043135253629299
holmes,45,5.491853096329675,0.2011010910124636
outrageously,36,5.169925001442312,0.09787867679905926
overwrought,24,4.584962500721156,0.11074286600904648
fallon,37,5.20945336562895,0.29773525382912575
europa,64,6.0,0.46464653893773555
cunningham,53,5.727920454563199,0.21392261204204863
leave_theater,0,-inf,
anatomy,45,5.491853096329675,0.27117529291278586
naval,49,5.614709844115208,0.1291861342761363
fantastically,57,5.832890014164741,0.11790183491999437
malone,51,5.672425341971495,0.20193054301578403
silence_lamb,36,5.169925001442312,0.1737308143933494
telegraph,26,4.700439718141092,0.2687269859461402
compassionate,55,5.78135971352466,0.11253062578541691
stomp,37,5.20945336562895,0.09906838877225063
transparent,21,4.392317422778761,0.11320489910820489
exude,54,5.754887502163468,0.10090854682548892
adequately,31,4.954196310386875,0.11309291193819838
posse,41,5.357552004618084,0.27673047692920116
fold,38,5.247927513443585,0.11268976399958479
cream,43,5.426264754702098,0.11667580638031998
prophecy,19,4.247927513443585,0.15006491310938175
fathom,28,4.807354922057604,0.1307308354887531
beau,44,5.459431618637297,0.1064415181176234
cameo_appearance,41,5.357552004618084,0.12517057303117365
chore,22,4.459431618637297,0.11298250324844678
promo,24,4.584962500721156,0.12374106806458601
liv_tyler,42,5.392317422778761,0.20520822497390012
ethic,40,5.321928094887363,0.10317316760406359
interplay,58,5.857980995127572,0.12168778967659427
fuss,36,5.169925001442312,0.12279585471403068
outdo,52,5.700439718141092,0.12485534124798302
hairstyle,33,5.044394119358453,0.10164263668642183
scam,26,4.700439718141092,0.12842786834122227
napoleon,34,5.087462841250339,0.17841295728039466
self_absorb,26,4.700439718141092,0.11122349983189253
hispanic,19,4.247927513443585,0.17407325805071908
hostel,15,3.9068905956085187,0.12475379080289638
snowball,30,4.906890595608519,0.3119259072102501
soprano,53,5.727920454563199,0.16457617771228994
maurice,49,5.614709844115208,0.11895682843985153
dolemite,53,5.727920454563199,0.4022628165829887
theirs,41,5.357552004618084,0.12843514994127359
swell,38,5.247927513443585,0.12766749237656672
kissing,31,4.954196310386875,0.12776164943823545
entirely_different,41,5.357552004618084,0.11306343916361745
kicking,28,4.807354922057604,0.12186768050429722
percent,33,5.044394119358453,0.15540199818723477
conceal,34,5.087462841250339,0.08731133042520726
ambiance,43,5.426264754702098,0.14305613825101107
shakespearean,40,5.321928094887363,0.13069005482562868
chock,37,5.20945336562895,0.12346509564359173
thank_goodness,30,4.906890595608519,0.13153504044163047
whimsical,55,5.78135971352466,0.11873720563009181
signature,46,5.523561956057013,0.09927251997791847
sway,32,5.0,0.11209809354653372
judd,47,5.554588851677638,0.20699260880566664
www,44,5.459431618637297,0.14190777355689377
highland,48,5.584962500721156,0.2576713086727264
driving,33,5.044394119358453,0.10523117690128636
akshay_kumar,26,4.700439718141092,0.2850464233323246
jack_palance,43,5.426264754702098,0.15366751033577428
conductor,57,5.832890014164741,0.14958984987145274
arizona,40,5.321928094887363,0.13510671346752784
moving,55,5.78135971352466,0.14399811247237237
tragically,49,5.614709844115208,0.10482352613574064
kill_spree,23,4.523561956057013,0.11653782808786774
bartender,37,5.20945336562895,0.12120582415262202
fiasco,14,3.807354922057604,0.11628593458675184
lil,27,4.754887502163468,0.18010418304371298
something,28,4.807354922057604,0.21563135691609497
darcy,22,4.459431618637297,0.4418187712027199
cockney,37,5.20945336562895,0.12721219567950814
charlton_heston,40,5.321928094887363,0.16242388025646354
sirk,59,5.882643049361842,0.4084107308082903
watch_paint,0,-inf,
go_downhill,0,-inf,
house_dead,0,-inf,
lon_chaney,34,5.087462841250339,0.1065688142856023
danny_devito,72,6.169925001442312,0.1574287714470761
mickey_rooney,47,5.554588851677638,0.20154464333372582
nigel,50,5.643856189774724,0.11373881755828212
gable,37,5.20945336562895,0.2740745492688533
quintessential,59,5.882643049361842,0.09629801975822999
greece,34,5.087462841250339,0.15603929564543104
samuel_l,51,5.672425341971495,0.18334773650049052
brawl,47,5.554588851677638,0.09139912022173283
robert_ryan,72,6.169925001442312,0.15591051609108622
glen,33,5.044394119358453,0.15148115507648957
decorate,43,5.426264754702098,0.09327210604492261
denial,52,5.700439718141092,0.11121254690388717
klaus,51,5.672425341971495,0.11461749837140194
brow,41,5.357552004618084,0.10516341483138579
harmony,44,5.459431618637297,0.1340765119515668
irresponsible,27,4.754887502163468,0.1378364682739508
mustache,31,4.954196310386875,0.10007235300774144
stoic,52,5.700439718141092,0.10585454926706372
plantation,40,5.321928094887363,0.2235027227308425
suggestive,46,5.523561956057013,0.09143818268613618
output,38,5.247927513443585,0.11494904541116954
intellectually,38,5.247927513443585,0.11325742385592366
csi,23,4.523561956057013,0.17848344119811288
devise,38,5.247927513443585,0.0873851712015368
emergency,31,4.954196310386875,0.10416735638427538
yarn,46,5.523561956057013,0.12565266701854788
allure,43,5.426264754702098,0.10638027172289924
capt,44,5.459431618637297,0.13504063861509158
sorority,28,4.807354922057604,0.21683592122095538
remorse,43,5.426264754702098,0.13042372336007949
shoot_em,42,5.392317422778761,0.14632376525331464
carroll,49,5.614709844115208,0.1484172131091759
activist,53,5.727920454563199,0.12893689310248413
mermaid,40,5.321928094887363,0.1874159809613282
caretaker,34,5.087462841250339,0.12299668765928275
right_wing,26,4.700439718141092,0.11540720896894759
freddie,20,4.321928094887363,0.13057370223244052
harbor,42,5.392317422778761,0.12166065946514576
usage,33,5.044394119358453,0.10700855995463619
grandpa,28,4.807354922057604,0.20332066055865358
enormously,47,5.554588851677638,0.09924085080717994
downward,37,5.20945336562895,0.10595459223372375
dizzy,48,5.584962500721156,0.1541329804957779
stay_alive,25,4.643856189774724,0.13680526528701173
misplace,21,4.392317422778761,0.12502521331924898
screaming,15,3.9068905956085187,0.1309074831740032
accomplishment,43,5.426264754702098,0.11162382363521885
intellect,29,4.857980995127572,0.11327447074665153
motivate,35,5.129283016944966,0.1115460221958406
midnight_cowboy,72,6.169925001442312,0.23138851417491724
halt,26,4.700439718141092,0.09764623331937658
hypocrisy,42,5.392317422778761,0.09732101508733082
sophistication,34,5.087462841250339,0.10622847243973617
gi,35,5.129283016944966,0.15286671901165372
incompetence,26,4.700439718141092,0.13200435898168147
crypt,37,5.20945336562895,0.21839580296900918
novak,59,5.882643049361842,0.2419372673614373
maturity,60,5.906890595608519,0.10606385817525589
hutton,42,5.392317422778761,0.24598965082412652
guru,35,5.129283016944966,0.1121561607354749
monday,33,5.044394119358453,0.15997658815799048
saturday_morning,31,4.954196310386875,0.1467192782173147
grandson,39,5.285402218862249,0.1351960715114252
rivalry,50,5.643856189774724,0.12471423228127568
robbin,32,5.0,0.2628857274658598
mencia,26,4.700439718141092,0.7253538399312588
cheerleader,15,3.9068905956085187,0.15268133337074402
arnie,27,4.754887502163468,0.2943810119842872
wrist,14,3.807354922057604,0.12698778194311117
kenneth_branagh,42,5.392317422778761,0.17040350148593714
sore,29,4.857980995127572,0.1374779814843119
rodriguez,42,5.392317422778761,0.18604317044489158
tom_jerry,46,5.523561956057013,0.2703180990541267
chart,34,5.087462841250339,0.11952159484739111
talentless,6,2.584962500721156,0.11900822847963966
diver,31,4.954196310386875,0.2900708798868569
character_dimensional,0,-inf,
prom_night,0,-inf,
impale,19,4.247927513443585,0.07806542793037337
specialist,37,5.20945336562895,0.21411008690457878
billy_crystal,47,5.554588851677638,0.17790446801291274
mi,52,5.700439718141092,0.23330338766244718
disability,48,5.584962500721156,0.16766864907318846
wrestle,29,4.857980995127572,0.09917417043493189
allegory,43,5.426264754702098,0.1153162330007338
mcdonald,30,4.906890595608519,0.12150734565589809
vincent_price,44,5.459431618637297,0.16655354343096893
dopey,22,4.459431618637297,0.1120132473932859
revere,55,5.78135971352466,0.13757129634606693
personal_favorite,71,6.149747119504682,0.11572702059975215
culprit,34,5.087462841250339,0.12173917403555656
triangle,31,4.954196310386875,0.10440306387416962
mercenary,32,5.0,0.1303972481151723
existential,49,5.614709844115208,0.11704658551509184
unremarkable,22,4.459431618637297,0.1192950227834959
bug_bunny,46,5.523561956057013,0.18612799303645733
interrogation,51,5.672425341971495,0.1361782695593304
lightweight,42,5.392317422778761,0.12171511973937957
rae,59,5.882643049361842,0.3346895798975033
steer,43,5.426264754702098,0.12294191682158019
wonderland,44,5.459431618637297,0.24206741996653464
dreadfully,6,2.584962500721156,0.12350287560620347
preferably,27,4.754887502163468,0.11917510285992222
mo,28,4.807354922057604,0.15456713266020364
foreboding,47,5.554588851677638,0.09064872205282272
recreation,43,5.426264754702098,0.09727816490668582
jefferson,22,4.459431618637297,0.11116342137580544
versatile,48,5.584962500721156,0.10902102065218632
weigh,33,5.044394119358453,0.11817131115174556
blade_runner,40,5.321928094887363,0.14040427644856934
slob,32,5.0,0.1238448810605417
grader,11,3.4594316186372973,0.1948323317002741
quaint,38,5.247927513443585,0.10399543652725422
sleepy,33,5.044394119358453,0.1207828804231248
scripting,21,4.392317422778761,0.11882693313567434
supermarket,32,5.0,0.16785238665311358
cannibalism,34,5.087462841250339,0.1594503661714778
infuriate,31,4.954196310386875,0.10859046655082663
robert_duvall,45,5.491853096329675,0.1277383584885004
shiver,50,5.643856189774724,0.13240165569858964
escalate,55,5.78135971352466,0.09759202570409838
baxter,33,5.044394119358453,0.2170386612098037
weirdness,31,4.954196310386875,0.1280200257221154
brent,49,5.614709844115208,0.19532609816613847
comrade,42,5.392317422778761,0.10170930976687576
drool,25,4.643856189774724,0.1305593526189075
baddie,30,4.906890595608519,0.11568736429541136
relive,44,5.459431618637297,0.1422109400538927
fight_club,33,5.044394119358453,0.12799532938497896
forehead,19,4.247927513443585,0.10958130027968521
idiocy,19,4.247927513443585,0.13421047541157594
locker,28,4.807354922057604,0.157456280130379
minion,19,4.247927513443585,0.10586082742275478
tan,35,5.129283016944966,0.3140260359396547
chant,26,4.700439718141092,0.10286156328849651
vegetable,44,5.459431618637297,0.1916973806756335
juan,42,5.392317422778761,0.1078076143557192
catwoman,58,5.857980995127572,0.1914793101812429
nominate_oscar,46,5.523561956057013,0.12445382437079969
luc,36,5.169925001442312,0.17077660190246638
uncertain,48,5.584962500721156,0.09200212571288903
tim_robbin,41,5.357552004618084,0.22519570874411127
phone_call,24,4.584962500721156,0.12530800601416367
bacon,39,5.285402218862249,0.12152212275183147
britney,29,4.857980995127572,0.3415834812877069
christy,64,6.0,0.4707782553174674
timon,31,4.954196310386875,0.34487799794273666
yetus,37,5.20945336562895,0.607481132019917
poorly_execute,0,-inf,
oh_wait,0,-inf,
hot_chick,0,-inf,
horrible_acting,0,-inf,
lick,36,5.169925001442312,0.1363916415280903
opposition,43,5.426264754702098,0.10280162581879676
unite,39,5.285402218862249,0.11494056154928951
breathing,35,5.129283016944966,0.11001612874736766
ghostly,36,5.169925001442312,0.11836888839032385
niro,46,5.523561956057013,0.15675016656348495
articulate,40,5.321928094887363,0.10778059808951732
crowe,49,5.614709844115208,0.3096052637538818
cult_follow,39,5.285402218862249,0.14464752865896574
fitzgerald,40,5.321928094887363,0.1045591654770549
ballad,47,5.554588851677638,0.1145548386572117
menu,27,4.754887502163468,0.17071388139952914
efficient,45,5.491853096329675,0.10529879156069695
prevalent,44,5.459431618637297,0.10568367953089092
cindy,41,5.357552004618084,0.23108883055531923
abbott_costello,40,5.321928094887363,0.20930390833426465
cutting,27,4.754887502163468,0.11474928207620377
hay,49,5.614709844115208,0.13787928557568543
oddity,33,5.044394119358453,0.1155748984598604
wallace_gromit,70,6.129283016944966,0.35292534510451945
screwball_comedy,41,5.357552004618084,0.1325504895686425
pond,42,5.392317422778761,0.12598920316911708
desolate,54,5.754887502163468,0.10478130700972106
outlook,52,5.700439718141092,0.12269239463521961
platform,32,5.0,0.12071399521047234
http_www,36,5.169925001442312,0.14221205040693843
schumacher,42,5.392317422778761,0.22912234455374894
jolly,39,5.285402218862249,0.12470648530232713
cutter,58,5.857980995127572,0.2045920130249428
tear_apart,39,5.285402218862249,0.09052603955174544
symbolize,43,5.426264754702098,0.09057738397333857
january,43,5.426264754702098,0.11591766621918867
stagger,26,4.700439718141092,0.1348104425300645
truthful,44,5.459431618637297,0.1359237255423045
dependent,44,5.459431618637297,0.09551298473966058
democracy,46,5.523561956057013,0.14107676783346385
alexandre,55,5.78135971352466,0.3638206976937243
stalingrad,53,5.727920454563199,0.3786901388303829
reviewer_say,31,4.954196310386875,0.14060773804034654
olsen,33,5.044394119358453,0.2749323411837477
seduction,41,5.357552004618084,0.14617593920498861
mack,47,5.554588851677638,0.19984314399713712
intelligently,41,5.357552004618084,0.13141192357894416
irresistible,52,5.700439718141092,0.10597430177105058
michael_keaton,47,5.554588851677638,0.16570059946313434
angelina_jolie,31,4.954196310386875,0.2015843604175712
mitchum,47,5.554588851677638,0.21329928171366297
harlow,43,5.426264754702098,0.37804350585024643
goddess,38,5.247927513443585,0.09242005962768494
adultery,36,5.169925001442312,0.10841092598202338
misleading,21,4.392317422778761,0.1464057073717292
aspiration,41,5.357552004618084,0.10244686377004751
ling,53,5.727920454563199,0.210431062506433
lili,42,5.392317422778761,0.3432696919547374
rampant,30,4.906890595608519,0.12005549629215859
sheba,47,5.554588851677638,0.6895578863559745
cos,19,4.247927513443585,0.18010994493381718
refuge,37,5.20945336562895,0.09560707925467274
rightfully,44,5.459431618637297,0.10351350405862654
save_private,37,5.20945336562895,0.15196882020288952
golden_globe,70,6.129283016944966,0.17698676129981683
isolated,35,5.129283016944966,0.10818559254496596
fairy,28,4.807354922057604,0.13427675987281112
lap,22,4.459431618637297,0.11551883344894466
phillips,28,4.807354922057604,0.15275050246614463
weaver,25,4.643856189774724,0.14393085987868434
freshman,22,4.459431618637297,0.13591967813249495
catholic_church,37,5.20945336562895,0.15703640597260032
tedium,7,2.807354922057604,0.12788184438211653
fable,44,5.459431618637297,0.13737607898628942
lurid,42,5.392317422778761,0.10408469907513995
new_zealand,28,4.807354922057604,0.1875738650149385
chloe,37,5.20945336562895,0.17491592659801966
predictability,28,4.807354922057604,0.10934567321685693
ustinov,44,5.459431618637297,0.40860578159153993
republican,32,5.0,0.14494390236367954
zhang,31,4.954196310386875,0.2510347393372933
nolte,32,5.0,0.41278673393690385
shamelessly,16,4.0,0.1022572130283109
badness,6,2.584962500721156,0.12120642510962631
mathieu,64,6.0,0.5125852806295279
fail_deliver,0,-inf,
beautiful_woman,0,-inf,
steer_clear,0,-inf,
gloss,38,5.247927513443585,0.11195817979987024
vaudeville,44,5.459431618637297,0.10683482993418597
waltz,39,5.285402218862249,0.1360373111020956
purist,45,5.491853096329675,0.11503119595440575
conquest,47,5.554588851677638,0.10590186866156613
ditch,24,4.584962500721156,0.14492995964663422
crusade,34,5.087462841250339,0.14624181229915945
nathaniel,47,5.554588851677638,0.35385927063035955
crave,44,5.459431618637297,0.10225435008797792
summon,34,5.087462841250339,0.08643685702538453
robert_mitchum,45,5.491853096329675,0.12552416596153534
cloth,41,5.357552004618084,0.15333207081093034
honorable,41,5.357552004618084,0.13580961180413623
elusive,43,5.426264754702098,0.09083450694768662
tattoo,28,4.807354922057604,0.11486579779824643
psychologically,47,5.554588851677638,0.10749946321628583
insignificant,36,5.169925001442312,0.10488821170259807
rouge,54,5.754887502163468,0.1617566577804737
lex,38,5.247927513443585,0.17575149364714313
crossfire,66,6.044394119358453,0.25572793542754896
boris_karloff,35,5.129283016944966,0.15729223649232588
crew_member,27,4.754887502163468,0.11237024957888923
john_travolta,33,5.044394119358453,0.18998197446147821
carlyle,42,5.392317422778761,0.20543736039899552
oop,19,4.247927513443585,0.171853764472494
aforementioned,28,4.807354922057604,0.09611324156981312
d_amato,37,5.20945336562895,0.3160493256167313
architecture,43,5.426264754702098,0.11862390776025988
naked_gun,35,5.129283016944966,0.1890746924856316
tennis,51,5.672425341971495,0.15509945588997745
toxic,22,4.459431618637297,0.15646084134752922
ventura,48,5.584962500721156,0.20690919104340236
paul_newman,43,5.426264754702098,0.1405319023286029
ch,19,4.247927513443585,0.1416494064759499
collin,34,5.087462841250339,0.1305987390638994
wrath,45,5.491853096329675,0.09468468840774692
interfere,39,5.285402218862249,0.12324142481721492
be,43,5.426264754702098,0.11458934099319211
nutty,34,5.087462841250339,0.15160925114678991
hunky,29,4.857980995127572,0.09702542041889561
biological,46,5.523561956057013,0.14425356516470458
patton,34,5.087462841250339,0.14359162733995956
bill_murray,29,4.857980995127572,0.20043477893953227
mel_gibson,29,4.857980995127572,0.13497474014188676
leak,26,4.700439718141092,0.10622636362702924
eg,29,4.857980995127572,0.15271633299733556
wesley_snipe,26,4.700439718141092,0.2721079828739785
miss_point,69,6.108524456778169,0.11232129235516373
humiliation,32,5.0,0.10229695421274383
yank,27,4.754887502163468,0.1324690059596262
leone,41,5.357552004618084,0.17572629281755842
fiery,34,5.087462841250339,0.09570758593786996
innuendo,44,5.459431618637297,0.1325548290427917
tug,44,5.459431618637297,0.12356963336448165
grenade,29,4.857980995127572,0.1075977740531882
sized,28,4.807354922057604,0.09473203660401928
gilmore,61,5.930737337562887,0.3153156673874404
trump,38,5.247927513443585,0.1414152287248771
kaufman,37,5.20945336562895,0.2272633916481076
robert_de,43,5.426264754702098,0.15404903753666863
venom,52,5.700439718141092,0.27080266215760784
known,32,5.0,0.13594244304824954
goldberg,29,4.857980995127572,0.16433366155792778
roach,22,4.459431618637297,0.14021224121957487
spacey,25,4.643856189774724,0.15023049218571688
oblivion,21,4.392317422778761,0.12555646761986342
chiba,17,4.087462841250339,0.3952391437757495
labour,32,5.0,0.09493078813380251
erupt,37,5.20945336562895,0.09744350647733409
myer,19,4.247927513443585,0.4249992333205662
bigfoot,6,2.584962500721156,0.281875368670877
parson,17,4.087462841250339,0.0927785774737369
wendigo,44,5.459431618637297,0.47283537053753155
cypher,55,5.78135971352466,0.4269752180340507
jack_black,0,-inf,
hard_follow,0,-inf,
cable_tv,40,5.321928094887363,0.15815754522276054
sixth,37,5.20945336562895,0.11184872205965786
capitalist,30,4.906890595608519,0.0984635273192263
assert,42,5.392317422778761,0.07326292865414596
approximately,24,4.584962500721156,0.0962324312111988
robe,33,5.044394119358453,0.1299995893716061
gibson,43,5.426264754702098,0.21098423074080194
jessie,49,5.614709844115208,0.2673776229485404
wade,32,5.0,0.12670805618024122
repetition,22,4.459431618637297,0.09384883871810724
richly,56,5.807354922057604,0.10001856809806775
unforgivable,17,4.087462841250339,0.15068482120031637
shun,45,5.491853096329675,0.10740319415791803
shawn,27,4.754887502163468,0.1494228052614863
haggard,36,5.169925001442312,0.2200856271996371
amoral,35,5.129283016944966,0.09642018935850231
slang,39,5.285402218862249,0.1271401269230312
steamy,43,5.426264754702098,0.1483609445442634
michel,51,5.672425341971495,0.1783088655235507
reasoning,31,4.954196310386875,0.13491728939487088
breakthrough,48,5.584962500721156,0.10796197976361906
mister,20,4.321928094887363,0.13925912831548037
chainsaw,36,5.169925001442312,0.13465609364834188
schrader,37,5.20945336562895,0.24912410953865055
freely,34,5.087462841250339,0.10917965607511954
lawn,40,5.321928094887363,0.18485175129613712
apartmant,52,5.700439718141092,0.1156292986783107
marx,20,4.321928094887363,0.10930449582559927
cunning,48,5.584962500721156,0.0970342885567892
gently,54,5.754887502163468,0.11911183037123549
violin,30,4.906890595608519,0.12182934429595862
carrier,31,4.954196310386875,0.1260833819349564
infidelity,37,5.20945336562895,0.15019537298961588
extraordinarily,41,5.357552004618084,0.11745317210662222
ounce,18,4.169925001442312,0.1236888288996066
yr_old,32,5.0,0.16804483550487662
bathtub,31,4.954196310386875,0.16663400008853524
mr_bean,68,6.087462841250339,0.5778346888548838
natasha,31,4.954196310386875,0.1481060479033158
succession,31,4.954196310386875,0.11832668789841025
commission,32,5.0,0.10184349365844578
episodic,36,5.169925001442312,0.10362670814216182
griffin,36,5.169925001442312,0.13022652205370316
ada,39,5.285402218862249,0.3336379244407525
flounder,24,4.584962500721156,0.17227242445313862
sunrise,56,5.807354922057604,0.3174262626767187
logo,38,5.247927513443585,0.12887519096838967
sociopath,42,5.392317422778761,0.2465295101029033
starlet,38,5.247927513443585,0.10491780938205711
carpet,33,5.044394119358453,0.10060660912303927
t_rex,25,4.643856189774724,0.1814627102345466
beverly,20,4.321928094887363,0.20501571052628828
climate,50,5.643856189774724,0.10001950145788965
deceased,40,5.321928094887363,0.10012211985616022
diego,54,5.754887502163468,0.16654952460589123
selling,36,5.169925001442312,0.09222190588197897
cocktail,34,5.087462841250339,0.12107914570788765
monstrosity,10,3.321928094887362,0.1255049703481796
sword_fight,39,5.285402218862249,0.12509329560850166
bullock,23,4.523561956057013,0.17187602079852637
inexperienced,29,4.857980995127572,0.12351288663468851
mockery,12,3.584962500721156,0.12037765875541474
hare,58,5.857980995127572,0.22591690706008566
epitome,40,5.321928094887363,0.10784126306499844
footstep,34,5.087462841250339,0.127710970810871
consistency,25,4.643856189774724,0.11478460607115122
kim_basinger,26,4.700439718141092,0.12129996960655755
allan,39,5.285402218862249,0.09925635784562759
honeymoon,45,5.491853096329675,0.12506808388107657
uncredited,43,5.426264754702098,0.09049361151756964
vengeful,32,5.0,0.09254421926248088
shelley,34,5.087462841250339,0.13345058571112417
dung,10,3.321928094887362,0.17957999564017607
doris,30,4.906890595608519,0.1578947638492715
tent,33,5.044394119358453,0.1642928340157013
firefighter,40,5.321928094887363,0.3274462191787967
geisha,30,4.906890595608519,0.23671451016225636
bloodthirsty,18,4.169925001442312,0.10478235245671923
hackneye,12,3.584962500721156,0.10440509292911347
volcano,15,3.9068905956085187,0.146410221498847
iranian,48,5.584962500721156,0.20326520513132176
zorro,54,5.754887502163468,0.4384043479134061
plain_stupid,0,-inf,
insult_intelligence,0,-inf,
punctuate,36,5.169925001442312,0.09096569674674367
adele,64,6.0,0.34734785173305127
susan_sarandon,67,6.066089190457772,0.1835616719461135
seventh,39,5.285402218862249,0.11080151887894324
penchant,35,5.129283016944966,0.09756770176786976
connive,29,4.857980995127572,0.11967716843891477
latino,16,4.0,0.1305741176161402
catastrophe,28,4.807354922057604,0.10898852592578677
invader,47,5.554588851677638,0.13956577873238715
brass,41,5.357552004618084,0.1405476614028024
underuse,31,4.954196310386875,0.1261244045160292
cripple,40,5.321928094887363,0.09328909169152258
manifest,43,5.426264754702098,0.09404271765208363
rock_star,67,6.066089190457772,0.301436590564056
charley,52,5.700439718141092,0.3928969383217569
grammar,38,5.247927513443585,0.20961097132922815
kevin_kline,67,6.066089190457772,0.1995625792778286
unlucky,29,4.857980995127572,0.13759358760864834
eclipse,49,5.614709844115208,0.12631296027999808
caribbean,28,4.807354922057604,0.11696659226025026
bergen,42,5.392317422778761,0.1454382856111095
competitor,41,5.357552004618084,0.09935411073814879
rejection,44,5.459431618637297,0.0987447230711005
tenderness,57,5.832890014164741,0.12227731355866686
kevin_bacon,37,5.20945336562895,0.21644138177076183
symphony,41,5.357552004618084,0.14203641842322692
relish,52,5.700439718141092,0.08579042723561417
overplay,23,4.523561956057013,0.12166085732231376
publisher,42,5.392317422778761,0.12739992510461037
accusation,31,4.954196310386875,0.10829128603607344
jacobi,46,5.523561956057013,0.26442052245682424
best,44,5.459431618637297,0.1173107184539919
jeff_bridge,39,5.285402218862249,0.1621396347277359
unsuccessful,34,5.087462841250339,0.08066639237415847
kitten,37,5.20945336562895,0.1934414659607359
golden_age,67,6.066089190457772,0.1410220865628291
sweeping,44,5.459431618637297,0.11992026526144528
concrete,28,4.807354922057604,0.10491869055426814
jesus_christ,29,4.857980995127572,0.12710090599506338
babysitter,35,5.129283016944966,0.20714378139848055
requisite,33,5.044394119358453,0.11086434856473493
gusto,44,5.459431618637297,0.09860008730740745
truffaut,46,5.523561956057013,0.2278265432424613
continuously,31,4.954196310386875,0.12336688559126104
grandeur,46,5.523561956057013,0.12517589015959724
smarmy,31,4.954196310386875,0.09162715896587476
overt,43,5.426264754702098,0.11042938167355666
swap,40,5.321928094887363,0.12068018043565731
fienne,37,5.20945336562895,0.12719738764434607
observer,41,5.357552004618084,0.11205844574508414
outburst,41,5.357552004618084,0.10839154085042035
scrap,29,4.857980995127572,0.09773162952232237
disdain,36,5.169925001442312,0.08902880563979575
coal,48,5.584962500721156,0.13817642753343143
moss,43,5.426264754702098,0.1504047999709545
draw_barrymore,45,5.491853096329675,0.21759627801988085
imdb_com,28,4.807354922057604,0.1506768783568792
slayer,20,4.321928094887363,0.16801877143258553
congo,35,5.129283016944966,0.2745790809130787
facet,46,5.523561956057013,0.1074528643607549
waiting,37,5.20945336562895,0.12007093045939463
meadow,47,5.554588851677638,0.20339464418382028
afro,37,5.20945336562895,0.14318630288109777
mia,11,3.4594316186372973,0.1888974983755112
shiny,26,4.700439718141092,0.1155185595385751
irving,44,5.459431618637297,0.1270382658989331
crass,22,4.459431618637297,0.12660314970678044
diane_lane,33,5.044394119358453,0.2007533128756479
raven,32,5.0,0.13718032622884735
nora,32,5.0,0.19445147935119755
midway,37,5.20945336562895,0.11351649189990394
stain,32,5.0,0.11192125279046279
jewelry,44,5.459431618637297,0.11282102158643076
dennis_quaid,46,5.523561956057013,0.23248909081625266
standpoint,29,4.857980995127572,0.13498999454040153
sunday_afternoon,38,5.247927513443585,0.16497612865943584
weep,33,5.044394119358453,0.11713830738867373
upstairs,33,5.044394119358453,0.1309726125947764
castro,29,4.857980995127572,0.18519056864457298
